ID,CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,COMMENTS,CREATED_BY_USER_ID,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_DATETIME,REF_WADS_PROGRAM_ID,REF_WADS_DEPARTMENT_ID,IS_ACTIVE,IS_MANUAL_ENTRY_ALLOWED
1693,6151CS,Express Courier Reject-Commercial Swine (KGS),"Record the weight in kilograms of commercial Express Courier (Fed-X, DHL, UPS, etc.) Swine products rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:23:04.0000000,12,1,1,1
1694,6157CD,Express Courier Reject-Commercial Dairy Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Dairy byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:23:21.0000000,12,1,1,1
1695,6157CE,Express Courier Reject-Commercial Equine Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Equine byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:23:39.0000000,12,1,1,1
1696,6157CP,Express Courier Reject-Commercial Poultry Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Poultry byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:24:01.0000000,12,1,1,1
1697,6157CR,Express Courier Reject-Commercial Ruminant Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Ruminant byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:24:20.0000000,12,1,1,1
1698,6157CS,Express Courier Reject-Commercial Swine Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Swine byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:24:37.0000000,12,1,1,1
1699,6158CD,Express Courier Reject-Commercial Dairy Byproduct (KGS),"Record the weight in kilograms of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Dairy byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:24:55.0000000,12,1,1,1
1700,6158CE,Express Courier Reject-Commercial Equine Byproduct (KGS),"Record the weight in kilograms of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Equine byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:25:19.0000000,12,1,1,1
1701,6158CP,Express Courier Reject-Commercial Poultry Byproduct (KGS),"Record the weight in kilograms of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Poultry byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:25:36.0000000,12,1,1,1
1702,6158CR,Express Courier Reject-Commercial Ruminant Byproduct  (KGS),"Record the weight in kilograms of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Ruminant byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:25:53.0000000,12,1,1,1
1703,6158CS,Express Courier Reject-Commercial Swine Byproduct  (KGS),"Record the weight in kilograms of commercial Express Courier (Fed-X, DHL, UPS, etc.) inedible Swine byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:26:23.0000000,12,1,1,1
1704,7130B,"O/T Express Courier (Fed-x, UPS, etc.) Packages Verified",Record the number of Overtime Express Carrier packages verified (physically opened) by SITC. Do not include packages which have been X-rayed or screened by K-9.,NULL,0,2011-12-05 15:24:55.0000000,0,2006-09-22 11:26:43.0000000,12,1,1,1
1705,6170,Inland Reviews,"Record the number of inland paper reviews, regulated and miscellaneous, performed on cargo by bill of lading (during both overtime and regular hours of service). This category will include all bills of lading which required only paperwork to complete the review or treatment is required. Physical verifications may be performed on the cargo, but only to satisfy the conditions of entry.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:27:02.0000000,12,1,1,1
1706,6172,"Inland Plant, QMIs","Record the number of prohibited plant material interceptions (QMIs) from all inland verifications.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:27:32.0000000,12,1,1,1
1707,6177,Inland Quarantine Pests,Record the number of quarantine pests intercepted from inland containers or their contents,NULL,0,2011-12-05 15:24:54.0000000,0,2025-02-22 04:36:40.0000000,12,1,1,1
1708,6150ID,Inland Reject-Commercial Dairy,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial Dairy shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:28:15.0000000,12,1,1,1
1709,6150IE,Inland Reject-Commercial Equine,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial Equine shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:28:32.0000000,12,1,1,1
1710,6150IP,Inland Reject-Commercial Poultry,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial Poultry shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:28:56.0000000,12,1,1,1
1711,6150IR,Inland Reject-Commercial Ruminant,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial Ruminant shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:29:19.0000000,12,1,1,1
1712,6150IS,Inland Reject-Commercial Swine,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial Swine shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:29:36.0000000,12,1,1,1
1713,6151ID,Inland Reject-Commercial Dairy (KGS),"Record the weight in kilograms of inland commercial Dairy products rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:29:51.0000000,12,1,1,1
1714,6151IE,Inland Reject-Commercial Equine (KGS),"Record the weight in kilograms of inland commercial Equine products rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:30:09.0000000,12,1,1,1
1715,6151IP,Inland Reject-Commercial Poultry (KGS),"Record the weight in kilograms of inland commercial Poultry products rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:30:26.0000000,12,1,1,1
1716,6151IR,Inland Reject-Commercial Ruminant (KGS),"Record the weight in kilograms of inland commercial Ruminant products rejected  by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:30:44.0000000,12,1,1,1
1717,6130,USPS Packages Verified,Record the number of Regular Time USPS parcel post mail packages verified (physically opened) by SITC. Do not include packages which have been X-rayed or screened by K-9.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:31:01.0000000,12,1,1,1
1718,6151IS,Inland Reject-Commercial Swine (KGS),"Record the weight in kilograms of inland commercial Swine products rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:31:04.0000000,12,1,1,1
1719,6131,"USPS Plant, QMIs",Record the number of plant QMI intercepted during USPS parcel post mail verifications.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:31:24.0000000,12,1,1,1
1720,6157ID,Inland Reject-Commercial Dairy Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial inedible Dairy byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:31:43.0000000,12,1,1,1
1721,6136,USPS Quarantine Pest,Record the number of quarantine pests from USPS parcel post mail interceptions for the month. This information is supplied by the identifiers.,NULL,0,2011-12-05 15:24:54.0000000,0,2025-02-22 04:36:40.0000000,12,1,1,1
1722,6157IE,Inland Reject-Commercial Equine Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial inedible Equine byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:32:00.0000000,12,1,1,1
1723,6157IP,Inland Reject-Commercial Poultry Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial inedible Poultry byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:32:16.0000000,12,1,1,1
1724,6157IR,Inland Reject-Commercial Ruminant Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial inedible Ruminant byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:32:33.0000000,12,1,1,1
1725,6131K,"USPS Plant, QMIS (KGS)",Record the weight in kilograms of plant interceptions from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:32:40.0000000,12,1,1,1
1726,6157IS,Inland Reject-Commercial Swine Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of inland commercial inedible Swine byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:32:55.0000000,12,1,1,1
1727,6132-D,USPS QMIs Dairy,Record the number of Dairy intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:33:03.0000000,12,1,1,1
1728,6158ID,Inland Reject-Commercial Dairy Byproduct (KGS),"Record the weight in kilograms of inland commercial inedible Dairy byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:33:19.0000000,12,1,1,1
1729,6132-E,USPS QMIs Equine,Record the number of Equine intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:33:23.0000000,12,1,1,1
1730,6132-P,"USPS QMIs Poultry ",Record the number of Poultry intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:33:44.0000000,12,1,1,1
1731,6158IE,Inland Reject-Commercial Equine Byproduct (KGS),"Record the weight in kilograms of inland commercial inedible Equine byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:33:49.0000000,12,1,1,1
1732,6132-R,USPS QMIs Ruminant,Record the number of Ruminant intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:34:03.0000000,12,1,1,1
1733,6158IP,Inland Reject-Commercial Poultry Byproduct (KGS),"Record the weight in kilograms of inland commercial inedible Poultry byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:34:05.0000000,12,1,1,1
1734,6132-S,USPS QMIs Swine,Record the number of Swine intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:34:22.0000000,12,1,1,1
1735,6158IR,Inland Reject-Commercial Ruminant Byproduct  (KGS),"Record the weight in kilograms of inland commercial inedible Ruminant byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:34:25.0000000,12,1,1,1
1736,6133-D,USPS QMIs Dairy (KGS),Record the weight of Dairy intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:34:41.0000000,12,1,1,1
1737,6158IS,Inland Reject-Commercial Swine Byproduct  (KGS),"Record the weight in kilograms of inland commercial inedible Swine byproduct shipments rejected by CBP as a result of SITC specific information.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:34:43.0000000,12,1,1,1
1738,6133-E,USPS QMIs Equine (KGS),Record the weight of Equine QMIs intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:35:00.0000000,12,1,1,1
1739,6170A,Inland Verifications,"Record the number of Regular Time physical verifications performed on bills of lading for inland cargo. DO NOT INCLUDE VERIFICATIONS BY X-RAY ONLY!
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:35:01.0000000,12,1,1,1
1740,6133-P,USPS QMIIs Poultry (KGS),Record the weight of Poultry intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:35:18.0000000,12,1,1,1
1741,6133-R,USPS QMIs Ruminant (KGS),Record the weight of Ruminant intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:35:43.0000000,12,1,1,1
1742,7170A,O/T Inland Verifications,"Record the number of Overtime Time physical verifications performed on bills of lading for inland cargo. DO NOT INCLUDE VERIFICATIONS BY X-RAY ONLY!
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:35:49.0000000,12,1,1,1
1743,6133-S,USPS QMIs Swine (KGS),Record the weight of Swine intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:36:03.0000000,12,1,1,1
1744,6134-D,USPS QMIs Dairy Byproduct,Record the number of inedible Dairy byproducts intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:36:23.0000000,12,1,1,1
1745,6134-E,USPS QMIs Equine Byproduct,Record the number of inedible Equine byproducts intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:36:42.0000000,12,1,1,1
1746,6172A,"Inland Plant, QMIs, Weight",Record in kilograms the weight of the inland plant products intercepted per bill of lading during actual verifications of container shipments.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:36:45.0000000,12,1,1,1
1747,6134-P,USPS QMIs Poultry Byproduct,Record the number of inedible Poultry byproducts intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:36:59.0000000,12,1,1,1
1748,6134-R,USPS QMIs Ruminant Byproduct,Record the number of inedible Ruminant byproducts intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:37:17.0000000,12,1,1,1
1749,6134-S,USPS QMIs Swine Byproduct,Record the number of inedible Swine byproducts intercepted in USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:37:36.0000000,12,1,1,1
1750,6135-D,USPS QMIs Dairy Byproduct (KGS),Record the weight of Dairy byproducts intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:37:55.0000000,12,1,1,1
1751,6062,Land Border Vehicles Verified,"Record the number of vehicle secondary verifications performed by SITC.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:37:57.0000000,12,1,1,1
1752,6135-E,USPS QMIs Equine Byproduct (KGS),Record the weight of Equine byproducts intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:38:14.0000000,12,1,1,1
1753,6064,"Land Border Pedestrians, Verified","Record the number of pedestrian verifications by SITC.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:38:25.0000000,12,1,1,1
1754,6135-P,USPS QMIs Poultry Byproduct (KGS),Record the weight of Poultry byproducts intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:38:32.0000000,12,1,1,1
1755,6062A,Land Border Buses Verified,"Record the number of COMMERCIAL BUS secondary verifications performed by SITC.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:38:45.0000000,12,1,1,1
1756,6135-R,USPS QMIs Ruminant Byproduct  (KGS),Record the weight of Ruminant byproducts intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:38:51.0000000,12,1,1,1
1757,6067A,"Land Border Truck Cargo, Reviews","Record by truck entry the number of land border cargo PAPER REVIEWS performed within both overtime and regular hours of service. This category will include all truck entries which required only paperwork complete the review or treatment is required. NO physical verifications may be performed on these cargoes. NO VERIFICATION FOR QMIS WAS PERFORMED ON THE CARGO. 
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:39:08.0000000,12,1,1,1
1758,6135-S,USPS QMIs Swine Byproduct  (KGS),Record the weight of Swine byproducts intercepted in kilograms from USPS parcel post mail.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:39:15.0000000,12,1,1,1
1759,6067B,Land Border Truck Cargo Verifications,"Record the number of Regular Time physical verifications performed on land border cargo (within the regular hours of service) by truck entry. These verifications are performed to intercept NON-COMPLIANT agricultural commodities. Note: For example, each truck is accompanied by a manifest entry; it is one verification. DO NOT include examinations by X-RAY only.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:39:27.0000000,12,1,1,1
1760,6150UD,USPS Reject-Commercial Dairy,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail Dairy shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:39:41.0000000,12,1,1,1
1761,6067C,"Land Border Rail Cargo, Reviews","Record by railcar the number of paper reviews of cargo performed within both overtime and regular hours of service. This category will include all entries which required only paperwork to complete there view or treatment is required. Physical verifications may be performed on the cargo, but only to satisfy the conditions of entry.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:39:44.0000000,12,1,1,1
1762,6071A,"Land Border Plant QMIs, Vehicle","Record the number of plant QMIs intercepted as the result of a vehicle verification. This would also include plant material seized from the cab of a commercial cargo truck.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:40:03.0000000,12,1,1,1
1763,6150UE,USPS Reject-Commercial Equine,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail Equine shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:40:06.0000000,12,1,1,1
1764,6150UP,USPS Reject-Commercial Poultry,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail Poultry shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:40:27.0000000,12,1,1,1
1765,6071AK,"Land Border Plant QMIs, Vehicle Weight",Record the weight of vehicle plant product interceptions in kilograms.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:40:30.0000000,12,1,1,1
1766,6071B,"Land Border Plant QMIs, Pedestrian","Record the number of plant QMIs intercepted as the result of a verification of a pedestrian or a group of pedestrians presenting themselves as an verification unit.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:40:48.0000000,12,1,1,1
1767,6150UR,USPS Reject-Commercial Ruminant,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail Ruminant shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:40:49.0000000,12,1,1,1
1768,6071BK,"Land Border Plant QMIs, Pedestrian Weight",Record the weight of pedestrian plant product interceptions in kilograms..,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:41:04.0000000,12,1,1,1
1769,6150US,USPS Reject-Commercial Swine,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail Swine shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:41:09.0000000,12,1,1,1
1770,6071C,"Land Border Plant QMIs, Cargo",Record the number of plant QMIs intercepted as the result of cargo verification. Record only those QMIs incidental to the verification.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:41:22.0000000,12,1,1,1
1771,6151UD,USPS Reject-Commercial Dairy (KGS),Record the weight in kilograms of commercial USPS parcel post mail Dairy products rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:41:25.0000000,12,1,1,1
1772,6071CK,"Land Border Plant QMIs, Cargo Weight",Record the weight of cargo plant product interceptions in kilograms.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:41:39.0000000,12,1,1,1
1773,6151UE,USPS Reject-Commercial Equine (KGS),Record the weight in kilograms of commercial USPS parcel post mail Equine products rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:41:43.0000000,12,1,1,1
1774,"6071D ","Land Border Plant, QMIs, Bus",Record the number of plant QMIs intercepted as the result of a bus verification.  Record only those QMIs incidental to the verification.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:41:57.0000000,12,1,1,1
1775,6151UP,USPS Reject-Commercial Poultry (KGS),Record the weight in kilograms of commercial USPS parcel post mail Poultry products rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:41:58.0000000,12,1,1,1
1776,6071DK,"Land Border Plant QMIs, Bus Weight",Record the weight of vehicle plant product interceptions in kilograms.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:42:14.0000000,12,1,1,1
1777,6151UR,USPS Reject-Commercial Ruminant (KGS),Record the weight in kilograms of commercial USPS parcel post mail Ruminant products rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:42:20.0000000,12,1,1,1
1778,6071E,"Land Border Plant QMIs, Railcar","Record the number of plant QMIs intercepted as the result of a rail car verification.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:42:31.0000000,12,1,1,1
1779,6151US,USPS Reject-Commercial Swine (KGS),Record the weight in kilograms of commercial USPS parcel post mail Swine products rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:42:38.0000000,12,1,1,1
1780,6157UD,USPS Reject-Commercial Dairy Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail inedible Dairy byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:42:56.0000000,12,1,1,1
1781,6071EK,"Land Border Plant QMIs, Railcar Weight",Record the weight of rail car plant product interceptions in kilograms.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:42:58.0000000,12,1,1,1
1782,6157UE,USPS Reject-Commercial Equine Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail inedible Equine byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:43:14.0000000,12,1,1,1
1783,6072AD,Land Border QMIs Dairy,"Record the number of Dairy interceptions found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:43:14.0000000,12,1,1,1
1784,6072AE,Land Border QMIs Equine,"Record the number of Equine interceptions found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:43:32.0000000,12,1,1,1
1785,6157UP,USPS Reject-Commercial Poultry Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail inedible Poultry byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:43:41.0000000,12,1,1,1
1786,6072AP,"Land Border QMIs Poultry ","Record the number of Poultry interceptions found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:43:50.0000000,12,1,1,1
1787,6157UR,USPS Reject-Commercial Ruminant Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail inedible Ruminant byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:44:00.0000000,12,1,1,1
1788,6072AR,Land Border QMIs Ruminant,"Record the number of Ruminant interceptions found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:44:12.0000000,12,1,1,1
1789,6157US,USPS Reject-Commercial Swine Byproduct,"Record by AWB, House Bills, Manifest, or B/L the number of commercial USPS parcel post mail inedible Swine byproduct shipments rejected by CBP as a result of SITC specific information.",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:44:19.0000000,12,1,1,1
1790,6072AS,Land Border QMIs Swine,"Record the number of Swine interceptions found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:44:31.0000000,12,1,1,1
1791,6158UD,USPS Reject-Commercial Dairy Byproduct (KGS),Record the weight in kilograms of commercial USPS parcel post mail inedible Dairy byproduct shipments rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:44:38.0000000,12,1,1,1
1792,6073AD,Land Border QMIs Dairy (KGS),"Record the weight of Dairy interceptions in kilograms found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:44:48.0000000,12,1,1,1
1793,6158UE,USPS Reject-Commercial Equine Byproduct (KGS),Record the weight in kilograms of commercial USPS parcel post mail inedible Equine byproduct shipments rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:44:58.0000000,12,1,1,1
1794,6073AE,Land Border QMIs Equine (KGS),"Record the weight of Equine interceptions in kilograms found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:45:03.0000000,12,1,1,1
1795,6158UP,USPS Reject-Commercial Poultry Byproduct (KGS),Record the weight in kilograms of commercial USPS parcel post mail inedible Poultry byproduct shipments rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:45:15.0000000,12,1,1,1
1796,6073AP,Land Border QMIIs Poultry (KGS),"Record the weight of Poultry interceptions in kilograms found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:45:20.0000000,12,1,1,1
1797,6158UR,USPS Reject-Commercial Ruminant Byproduct  (KGS),Record the weight in kilograms of commercial USPS parcel post mail inedible Ruminant byproduct shipments rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:45:32.0000000,12,1,1,1
1798,6073AR,Land Border QMIs Ruminant (KGS),"Record the weight of Ruminant interceptions in kilograms found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:45:36.0000000,12,1,1,1
1799,6158US,USPS Reject-Commercial Swine Byproduct  (KGS),Record the weight in kilograms of commercial USPS parcel post mail inedible Swine byproduct shipments rejected by CBP as a result of SITC specific information.,NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:45:52.0000000,12,1,1,1
1800,6073AS,Land Border QMIs Swine (KGS),"Record the weight of Swine interceptions in kilograms found from vehicle, pedestrian, bus, railcar, and passenger train inspections.
",NULL,0,2011-12-05 15:24:54.0000000,0,2006-09-22 11:45:54.0000000,12,1,1,1
